borough,neighborhood,listing_count,month,real_avg_occupancy_rate,neighborhood_seasonality_amplitude_weight,SIMULATED_price_seasonal_index,data_type
Manhattan,West Village,88,Nov,0.4515,0.5868,1.0632,SIMULATED_PROOF_OF_CONCEPT
Manhattan,West Village,88,Dec,0.4018,0.5868,1.1151,SIMULATED_PROOF_OF_CONCEPT
Queens,Arverne,28,Jan,0.3641,0.6054,0.8387,SIMULATED_PROOF_OF_CONCEPT
Queens,Arverne,28,Feb,0.3622,0.6054,0.827,SIMULATED_PROOF_OF_CONCEPT
Queens,Arverne,28,Mar,0.4735,0.6054,0.9336,SIMULATED_PROOF_OF_CONCEPT
Queens,Arverne,28,Apr,0.5,0.6054,0.9962,SIMULATED_PROOF_OF_CONCEPT
Queens,Arverne,28,May,0.477,0.6054,1.052,SIMULATED_PROOF_OF_CONCEPT
Queens,Arverne,28,Jun,0.5702,0.6054,1.0307,SIMULATED_PROOF_OF_CONCEPT
Queens,Arverne,28,Jul,0.6843,0.6054,0.9458,SIMULATED_PROOF_OF_CONCEPT
Queens,Arverne,28,Aug,0.4862,0.6054,0.9273,SIMULATED_PROOF_OF_CONCEPT
Queens,Arverne,28,Sep,0.2726,0.6054,1.1517,SIMULATED_PROOF_OF_CONCEPT
Queens,Arverne,28,Oct,0.2235,0.6054,1.113,SIMULATED_PROOF_OF_CONCEPT
Queens,Arverne,28,Nov,0.1762,0.6054,1.0652,SIMULATED_PROOF_OF_CONCEPT
Queens,Arverne,28,Dec,0.3145,0.6054,1.1188,SIMULATED_PROOF_OF_CONCEPT
Queens,Astoria,159,Jan,0.3023,0.5754,0.8467,SIMULATED_PROOF_OF_CONCEPT
Queens,Astoria,159,Feb,0.2711,0.5754,0.8356,SIMULATED_PROOF_OF_CONCEPT
Queens,Astoria,159,Mar,0.3155,0.5754,0.9369,SIMULATED_PROOF_OF_CONCEPT
Queens,Astoria,159,Apr,0.3413,0.5754,0.9964,SIMULATED_PROOF_OF_CONCEPT
Queens,Astoria,159,May,0.3447,0.5754,1.0494,SIMULATED_PROOF_OF_CONCEPT
Queens,Astoria,159,Jun,0.5723,0.5754,1.0292,SIMULATED_PROOF_OF_CONCEPT
Queens,Astoria,159,Jul,0.5528,0.5754,0.9485,SIMULATED_PROOF_OF_CONCEPT
Queens,Astoria,159,Aug,0.4703,0.5754,0.9309,SIMULATED_PROOF_OF_CONCEPT
Queens,Astoria,159,Sep,0.4319,0.5754,1.1442,SIMULATED_PROOF_OF_CONCEPT
Queens,Astoria,159,Oct,0.3739,0.5754,1.1074,SIMULATED_PROOF_OF_CONCEPT
Queens,Astoria,159,Nov,0.3025,0.5754,1.062,SIMULATED_PROOF_OF_CONCEPT
Queens,Astoria,159,Dec,0.3309,0.5754,1.1129,SIMULATED_PROOF_OF_CONCEPT
Queens,Bay Terrace,3,Jan,0.3333,0.597,0.8409,SIMULATED_PROOF_OF_CONCEPT
Queens,Bay Terrace,3,Feb,0.3333,0.597,0.8294,SIMULATED_PROOF_OF_CONCEPT
Queens,Bay Terrace,3,Mar,0.3333,0.597,0.9346,SIMULATED_PROOF_OF_CONCEPT
Queens,Bay Terrace,3,Apr,0.3333,0.597,0.9963,SIMULATED_PROOF_OF_CONCEPT
Queens,Bay Terrace,3,May,0.3333,0.597,1.0512,SIMULATED_PROOF_OF_CONCEPT
Queens,Bay Terrace,3,Jun,0.6555,0.597,1.0303,SIMULATED_PROOF_OF_CONCEPT
Queens,Bay Terrace,3,Jul,0.7312,0.597,0.9466,SIMULATED_PROOF_OF_CONCEPT
Queens,Bay Terrace,3,Aug,0.4839,0.597,0.9283,SIMULATED_PROOF_OF_CONCEPT
Queens,Bay Terrace,3,Sep,0.5778,0.597,1.1496,SIMULATED_PROOF_OF_CONCEPT
Queens,Bay Terrace,3,Oct,0.7312,0.597,1.1114,SIMULATED_PROOF_OF_CONCEPT
Queens,Bay Terrace,3,Nov,0.6667,0.597,1.0643,SIMULATED_PROOF_OF_CONCEPT
Queens,Bay Terrace,3,Dec,0.6667,0.597,1.1171,SIMULATED_PROOF_OF_CONCEPT
Queens,Bayside,28,Jan,0.6071,0.6335,0.8312,SIMULATED_PROOF_OF_CONCEPT
Queens,Bayside,28,Feb,0.6071,0.6335,0.819,SIMULATED_PROOF_OF_CONCEPT
Queens,Bayside,28,Mar,0.6555,0.6335,0.9306,SIMULATED_PROOF_OF_CONCEPT
Queens,Bayside,28,Apr,0.6429,0.6335,0.9961,SIMULATED_PROOF_OF_CONCEPT
Queens,Bayside,28,May,0.6429,0.6335,1.0544,SIMULATED_PROOF_OF_CONCEPT
Queens,Bayside,28,Jun,0.7321,0.6335,1.0322,SIMULATED_PROOF_OF_CONCEPT
Queens,Bayside,28,Jul,0.5323,0.6335,0.9433,SIMULATED_PROOF_OF_CONCEPT
Queens,Bayside,28,Aug,0.3986,0.6335,0.9239,SIMULATED_PROOF_OF_CONCEPT
Queens,Bayside,28,Sep,0.175,0.6335,1.1587,SIMULATED_PROOF_OF_CONCEPT
Queens,Bayside,28,Oct,0.1071,0.6335,1.1182,SIMULATED_PROOF_OF_CONCEPT
Queens,Bayside,28,Nov,0.1429,0.6335,1.0682,SIMULATED_PROOF_OF_CONCEPT
Queens,Bayside,28,Dec,0.4781,0.6335,1.1243,SIMULATED_PROOF_OF_CONCEPT
Queens,Bayswater,4,Jan,0.0,0.9841,0.7378,SIMULATED_PROOF_OF_CONCEPT
Queens,Bayswater,4,Feb,0.0,0.9841,0.7188,SIMULATED_PROOF_OF_CONCEPT
Queens,Bayswater,4,Mar,0.0,0.9841,0.8921,SIMULATED_PROOF_OF_CONCEPT
Queens,Bayswater,4,Apr,0.0,0.9841,0.9939,SIMULATED_PROOF_OF_CONCEPT
Queens,Bayswater,4,May,0.0,0.9841,1.0844,SIMULATED_PROOF_OF_CONCEPT
Queens,Bayswater,4,Jun,0.3084,0.9841,1.0499,SIMULATED_PROOF_OF_CONCEPT
Queens,Bayswater,4,Jul,0.4435,0.9841,0.912,SIMULATED_PROOF_OF_CONCEPT
Queens,Bayswater,4,Aug,0.2661,0.9841,0.8818,SIMULATED_PROOF_OF_CONCEPT
Queens,Bayswater,4,Sep,0.1,0.9841,1.2466,SIMULATED_PROOF_OF_CONCEPT
Queens,Bayswater,4,Oct,0.0,0.9841,1.1836,SIMULATED_PROOF_OF_CONCEPT
Queens,Bayswater,4,Nov,0.0,0.9841,1.106,SIMULATED_PROOF_OF_CONCEPT
Queens,Bayswater,4,Dec,0.0,0.9841,1.1931,SIMULATED_PROOF_OF_CONCEPT
Queens,Belle Harbor,4,Jan,0.25,0.5723,0.8475,SIMULATED_PROOF_OF_CONCEPT
Queens,Belle Harbor,4,Feb,0.25,0.5723,0.8364,SIMULATED_PROOF_OF_CONCEPT
Queens,Belle Harbor,4,Mar,0.25,0.5723,0.9373,SIMULATED_PROOF_OF_CONCEPT
Queens,Belle Harbor,4,Apr,0.25,0.5723,0.9964,SIMULATED_PROOF_OF_CONCEPT
Queens,Belle Harbor,4,May,0.25,0.5723,1.0491,SIMULATED_PROOF_OF_CONCEPT
Queens,Belle Harbor,4,Jun,0.25,0.5723,1.029,SIMULATED_PROOF_OF_CONCEPT
Queens,Belle Harbor,4,Jul,0.4839,0.5723,0.9488,SIMULATED_PROOF_OF_CONCEPT
Queens,Belle Harbor,4,Aug,0.3145,0.5723,0.9312,SIMULATED_PROOF_OF_CONCEPT
Queens,Belle Harbor,4,Sep,0.2417,0.5723,1.1434,SIMULATED_PROOF_OF_CONCEPT
Queens,Belle Harbor,4,Oct,0.25,0.5723,1.1068,SIMULATED_PROOF_OF_CONCEPT
Queens,Belle Harbor,4,Nov,0.25,0.5723,1.0617,SIMULATED_PROOF_OF_CONCEPT
Queens,Belle Harbor,4,Dec,0.25,0.5723,1.1123,SIMULATED_PROOF_OF_CONCEPT
Queens,Bellerose,5,Jan,0.0,0.8075,0.7848,SIMULATED_PROOF_OF_CONCEPT
Queens,Bellerose,5,Feb,0.0,0.8075,0.7692,SIMULATED_PROOF_OF_CONCEPT
Queens,Bellerose,5,Mar,0.1355,0.8075,0.9115,SIMULATED_PROOF_OF_CONCEPT
Queens,Bellerose,5,Apr,0.2,0.8075,0.995,SIMULATED_PROOF_OF_CONCEPT
Queens,Bellerose,5,May,0.2,0.8075,1.0693,SIMULATED_PROOF_OF_CONCEPT
Queens,Bellerose,5,Jun,0.5333,0.8075,1.041,SIMULATED_PROOF_OF_CONCEPT
Queens,Bellerose,5,Jul,0.3677,0.8075,0.9278,SIMULATED_PROOF_OF_CONCEPT
Queens,Bellerose,5,Aug,0.3548,0.8075,0.903,SIMULATED_PROOF_OF_CONCEPT
Queens,Bellerose,5,Sep,0.24,0.8075,1.2023,SIMULATED_PROOF_OF_CONCEPT
Queens,Bellerose,5,Oct,0.0,0.8075,1.1507,SIMULATED_PROOF_OF_CONCEPT
Queens,Bellerose,5,Nov,0.0,0.8075,1.087,SIMULATED_PROOF_OF_CONCEPT
Queens,Bellerose,5,Dec,0.0,0.8075,1.1585,SIMULATED_PROOF_OF_CONCEPT
Queens,Breezy Point,3,Jan,0.0,1.166,0.6893,SIMULATED_PROOF_OF_CONCEPT
Queens,Breezy Point,3,Feb,0.0,1.166,0.6668,SIMULATED_PROOF_OF_CONCEPT
Queens,Breezy Point,3,Mar,0.0,1.166,0.8722,SIMULATED_PROOF_OF_CONCEPT
Queens,Breezy Point,3,Apr,0.0,1.166,0.9928,SIMULATED_PROOF_OF_CONCEPT
Queens,Breezy Point,3,May,0.0,1.166,1.1001,SIMULATED_PROOF_OF_CONCEPT
Queens,Breezy Point,3,Jun,0.2,1.166,1.0592,SIMULATED_PROOF_OF_CONCEPT
Queens,Breezy Point,3,Jul,0.0968,1.166,0.8957,SIMULATED_PROOF_OF_CONCEPT
Queens,Breezy Point,3,Aug,0.0,1.166,0.8599,SIMULATED_PROOF_OF_CONCEPT
Queens,Breezy Point,3,Sep,0.0222,1.166,1.2922,SIMULATED_PROOF_OF_CONCEPT
Queens,Breezy Point,3,Oct,0.0,1.166,1.2176,SIMULATED_PROOF_OF_CONCEPT
Queens,Breezy Point,3,Nov,0.0,1.166,1.1256,SIMULATED_PROOF_OF_CONCEPT
Queens,Breezy Point,3,Dec,0.0,1.166,1.2288,SIMULATED_PROOF_OF_CONCEPT
Queens,Briarwood,10,Jan,0.2,0.6374,0.8301,SIMULATED_PROOF_OF_CONCEPT
Queens,Briarwood,10,Feb,0.2,0.6374,0.8178,SIMULATED_PROOF_OF_CONCEPT
Queens,Briarwood,10,Mar,0.5226,0.6374,0.9301,SIMULATED_PROOF_OF_CONCEPT
Queens,Briarwood,10,Apr,0.7,0.6374,0.996,SIMULATED_PROOF_OF_CONCEPT
Queens,Briarwood,10,May,0.7,0.6374,1.0547,SIMULATED_PROOF_OF_CONCEPT
Queens,Briarwood,10,Jun,0.7633,0.6374,1.0324,SIMULATED_PROOF_OF_CONCEPT
Queens,Briarwood,10,Jul,0.5613,0.6374,0.943,SIMULATED_PROOF_OF_CONCEPT
Queens,Briarwood,10,Aug,0.2936,0.6374,0.9234,SIMULATED_PROOF_OF_CONCEPT
Queens,Briarwood,10,Sep,0.3433,0.6374,1.1597,SIMULATED_PROOF_OF_CONCEPT
Queens,Briarwood,10,Oct,0.3,0.6374,1.1189,SIMULATED_PROOF_OF_CONCEPT
Queens,Briarwood,10,Nov,0.3,0.6374,1.0687,SIMULATED_PROOF_OF_CONCEPT
Queens,Briarwood,10,Dec,0.3,0.6374,1.1251,SIMULATED_PROOF_OF_CONCEPT
Queens,Cambria Heights,23,Jan,0.1374,0.6566,0.825,SIMULATED_PROOF_OF_CONCEPT
Queens,Cambria Heights,23,Feb,0.1304,0.6566,0.8124,SIMULATED_PROOF_OF_CONCEPT
Queens,Cambria Heights,23,Mar,0.2917,0.6566,0.928,SIMULATED_PROOF_OF_CONCEPT
Queens,Cambria Heights,23,Apr,0.4,0.6566,0.9959,SIMULATED_PROOF_OF_CONCEPT
Queens,Cambria Heights,23,May,0.4039,0.6566,1.0563,SIMULATED_PROOF_OF_CONCEPT
Queens,Cambria Heights,23,Jun,0.5754,0.6566,1.0333,SIMULATED_PROOF_OF_CONCEPT
Queens,Cambria Heights,23,Jul,0.4614,0.6566,0.9413,SIMULATED_PROOF_OF_CONCEPT
Queens,Cambria Heights,23,Aug,0.4053,0.6566,0.9211,SIMULATED_PROOF_OF_CONCEPT
Queens,Cambria Heights,23,Sep,0.3449,0.6566,1.1645,SIMULATED_PROOF_OF_CONCEPT
Queens,Cambria Heights,23,Oct,0.1122,0.6566,1.1225,SIMULATED_PROOF_OF_CONCEPT
Queens,Cambria Heights,23,Nov,0.113,0.6566,1.0707,SIMULATED_PROOF_OF_CONCEPT
Queens,Cambria Heights,23,Dec,0.1585,0.6566,1.1289,SIMULATED_PROOF_OF_CONCEPT
Queens,College Point,22,Jan,0.2757,0.6329,0.8313,SIMULATED_PROOF_OF_CONCEPT
Queens,College Point,22,Feb,0.2727,0.6329,0.8191,SIMULATED_PROOF_OF_CONCEPT
Queens,College Point,22,Mar,0.4575,0.6329,0.9306,SIMULATED_PROOF_OF_CONCEPT
Queens,College Point,22,Apr,0.5576,0.6329,0.9961,SIMULATED_PROOF_OF_CONCEPT
Queens,College Point,22,May,0.5455,0.6329,1.0543,SIMULATED_PROOF_OF_CONCEPT
Queens,College Point,22,Jun,0.5939,0.6329,1.0321,SIMULATED_PROOF_OF_CONCEPT
Queens,College Point,22,Jul,0.3798,0.6329,0.9434,SIMULATED_PROOF_OF_CONCEPT
Queens,College Point,22,Aug,0.1716,0.6329,0.924,SIMULATED_PROOF_OF_CONCEPT
Queens,College Point,22,Sep,0.2394,0.6329,1.1586,SIMULATED_PROOF_OF_CONCEPT
Queens,College Point,22,Oct,0.173,0.6329,1.1181,SIMULATED_PROOF_OF_CONCEPT
Queens,College Point,22,Nov,0.1576,0.6329,1.0682,SIMULATED_PROOF_OF_CONCEPT
Queens,College Point,22,Dec,0.3182,0.6329,1.1242,SIMULATED_PROOF_OF_CONCEPT
Queens,Corona,15,Jan,0.6022,0.5946,0.8415,SIMULATED_PROOF_OF_CONCEPT
Queens,Corona,15,Feb,0.6,0.5946,0.8301,SIMULATED_PROOF_OF_CONCEPT
Queens,Corona,15,Mar,0.643,0.5946,0.9348,SIMULATED_PROOF_OF_CONCEPT
Queens,Corona,15,Apr,0.6667,0.5946,0.9963,SIMULATED_PROOF_OF_CONCEPT
Queens,Corona,15,May,0.6667,0.5946,1.051,SIMULATED_PROOF_OF_CONCEPT
Queens,Corona,15,Jun,0.6778,0.5946,1.0302,SIMULATED_PROOF_OF_CONCEPT
Queens,Corona,15,Jul,0.4215,0.5946,0.9468,SIMULATED_PROOF_OF_CONCEPT
Queens,Corona,15,Aug,0.1634,0.5946,0.9286,SIMULATED_PROOF_OF_CONCEPT
Queens,Corona,15,Sep,0.3955,0.5946,1.149,SIMULATED_PROOF_OF_CONCEPT
Queens,Corona,15,Oct,0.3742,0.5946,1.111,SIMULATED_PROOF_OF_CONCEPT
Queens,Corona,15,Nov,0.3333,0.5946,1.0641,SIMULATED_PROOF_OF_CONCEPT
Queens,Corona,15,Dec,0.5226,0.5946,1.1167,SIMULATED_PROOF_OF_CONCEPT
Queens,Ditmars Steinway,55,Jan,0.2158,0.5999,0.8401,SIMULATED_PROOF_OF_CONCEPT
Queens,Ditmars Steinway,55,Feb,0.2026,0.5999,0.8286,SIMULATED_PROOF_OF_CONCEPT
Queens,Ditmars Steinway,55,Mar,0.3003,0.5999,0.9342,SIMULATED_PROOF_OF_CONCEPT
Queens,Ditmars Steinway,55,Apr,0.3352,0.5999,0.9963,SIMULATED_PROOF_OF_CONCEPT
Queens,Ditmars Steinway,55,May,0.3625,0.5999,1.0515,SIMULATED_PROOF_OF_CONCEPT
Queens,Ditmars Steinway,55,Jun,0.5824,0.5999,1.0304,SIMULATED_PROOF_OF_CONCEPT
Queens,Ditmars Steinway,55,Jul,0.5308,0.5999,0.9463,SIMULATED_PROOF_OF_CONCEPT
Queens,Ditmars Steinway,55,Aug,0.4545,0.5999,0.9279,SIMULATED_PROOF_OF_CONCEPT
Queens,Ditmars Steinway,55,Sep,0.4255,0.5999,1.1503,SIMULATED_PROOF_OF_CONCEPT
Queens,Ditmars Steinway,55,Oct,0.3396,0.5999,1.1119,SIMULATED_PROOF_OF_CONCEPT
Queens,Ditmars Steinway,55,Nov,0.2339,0.5999,1.0646,SIMULATED_PROOF_OF_CONCEPT
Queens,Ditmars Steinway,55,Dec,0.2704,0.5999,1.1177,SIMULATED_PROOF_OF_CONCEPT
Queens,Douglaston,3,Jan,0.6667,0.6011,0.8398,SIMULATED_PROOF_OF_CONCEPT
Queens,Douglaston,3,Feb,0.6667,0.6011,0.8282,SIMULATED_PROOF_OF_CONCEPT
Queens,Douglaston,3,Mar,0.8925,0.6011,0.9341,SIMULATED_PROOF_OF_CONCEPT
Queens,Douglaston,3,Apr,1.0,0.6011,0.9963,SIMULATED_PROOF_OF_CONCEPT
Queens,Douglaston,3,May,1.0,0.6011,1.0516,SIMULATED_PROOF_OF_CONCEPT
Queens,Douglaston,3,Jun,0.7333,0.6011,1.0305,SIMULATED_PROOF_OF_CONCEPT
Queens,Douglaston,3,Jul,0.8172,0.6011,0.9462,SIMULATED_PROOF_OF_CONCEPT
Queens,Douglaston,3,Aug,0.3871,0.6011,0.9278,SIMULATED_PROOF_OF_CONCEPT
Queens,Douglaston,3,Sep,0.4222,0.6011,1.1506,SIMULATED_PROOF_OF_CONCEPT
Queens,Douglaston,3,Oct,0.4839,0.6011,1.1122,SIMULATED_PROOF_OF_CONCEPT
Queens,Douglaston,3,Nov,0.3333,0.6011,1.0648,SIMULATED_PROOF_OF_CONCEPT
Queens,Douglaston,3,Dec,0.5591,0.6011,1.118,SIMULATED_PROOF_OF_CONCEPT
Queens,East Elmhurst,90,Jan,0.209,0.6124,0.8368,SIMULATED_PROOF_OF_CONCEPT
Queens,East Elmhurst,90,Feb,0.2044,0.6124,0.825,SIMULATED_PROOF_OF_CONCEPT
Queens,East Elmhurst,90,Mar,0.3018,0.6124,0.9329,SIMULATED_PROOF_OF_CONCEPT
Queens,East Elmhurst,90,Apr,0.3559,0.6124,0.9962,SIMULATED_PROOF_OF_CONCEPT
Queens,East Elmhurst,90,May,0.3606,0.6124,1.0525,SIMULATED_PROOF_OF_CONCEPT
Queens,East Elmhurst,90,Jun,0.58,0.6124,1.0311,SIMULATED_PROOF_OF_CONCEPT
Queens,East Elmhurst,90,Jul,0.5337,0.6124,0.9452,SIMULATED_PROOF_OF_CONCEPT
Queens,East Elmhurst,90,Aug,0.3351,0.6124,0.9264,SIMULATED_PROOF_OF_CONCEPT
Queens,East Elmhurst,90,Sep,0.3556,0.6124,1.1534,SIMULATED_PROOF_OF_CONCEPT
Queens,East Elmhurst,90,Oct,0.2706,0.6124,1.1143,SIMULATED_PROOF_OF_CONCEPT
Queens,East Elmhurst,90,Nov,0.1719,0.6124,1.066,SIMULATED_PROOF_OF_CONCEPT
Queens,East Elmhurst,90,Dec,0.2265,0.6124,1.1202,SIMULATED_PROOF_OF_CONCEPT
Queens,Edgemere,4,Jan,0.5161,0.5514,0.8531,SIMULATED_PROOF_OF_CONCEPT
Queens,Edgemere,4,Feb,0.5,0.5514,0.8424,SIMULATED_PROOF_OF_CONCEPT
Queens,Edgemere,4,Mar,0.6694,0.5514,0.9396,SIMULATED_PROOF_OF_CONCEPT
Queens,Edgemere,4,Apr,0.75,0.5514,0.9966,SIMULATED_PROOF_OF_CONCEPT
Queens,Edgemere,4,May,0.75,0.5514,1.0473,SIMULATED_PROOF_OF_CONCEPT
Queens,Edgemere,4,Jun,0.7,0.5514,1.028,SIMULATED_PROOF_OF_CONCEPT
Queens,Edgemere,4,Jul,0.7419,0.5514,0.9507,SIMULATED_PROOF_OF_CONCEPT
Queens,Edgemere,4,Aug,0.5323,0.5514,0.9338,SIMULATED_PROOF_OF_CONCEPT
Queens,Edgemere,4,Sep,0.725,0.5514,1.1382,SIMULATED_PROOF_OF_CONCEPT
Queens,Edgemere,4,Oct,0.5,0.5514,1.1029,SIMULATED_PROOF_OF_CONCEPT
Queens,Edgemere,4,Nov,0.5,0.5514,1.0594,SIMULATED_PROOF_OF_CONCEPT
Queens,Edgemere,4,Dec,0.5565,0.5514,1.1082,SIMULATED_PROOF_OF_CONCEPT
Queens,Elmhurst,79,Jan,0.3446,0.5557,0.8519,SIMULATED_PROOF_OF_CONCEPT
Queens,Elmhurst,79,Feb,0.3196,0.5557,0.8412,SIMULATED_PROOF_OF_CONCEPT
Queens,Elmhurst,79,Mar,0.3548,0.5557,0.9391,SIMULATED_PROOF_OF_CONCEPT
Queens,Elmhurst,79,Apr,0.3633,0.5557,0.9966,SIMULATED_PROOF_OF_CONCEPT
Queens,Elmhurst,79,May,0.3544,0.5557,1.0477,SIMULATED_PROOF_OF_CONCEPT
Queens,Elmhurst,79,Jun,0.5882,0.5557,1.0282,SIMULATED_PROOF_OF_CONCEPT
Queens,Elmhurst,79,Jul,0.3949,0.5557,0.9503,SIMULATED_PROOF_OF_CONCEPT
Queens,Elmhurst,79,Aug,0.3969,0.5557,0.9332,SIMULATED_PROOF_OF_CONCEPT
Queens,Elmhurst,79,Sep,0.4097,0.5557,1.1392,SIMULATED_PROOF_OF_CONCEPT
Queens,Elmhurst,79,Oct,0.3389,0.5557,1.1037,SIMULATED_PROOF_OF_CONCEPT
Queens,Elmhurst,79,Nov,0.3139,0.5557,1.0599,SIMULATED_PROOF_OF_CONCEPT
Queens,Elmhurst,79,Dec,0.3471,0.5557,1.109,SIMULATED_PROOF_OF_CONCEPT
Queens,Far Rockaway,10,Jan,0.0032,0.7437,0.8018,SIMULATED_PROOF_OF_CONCEPT
Queens,Far Rockaway,10,Feb,0.0,0.7437,0.7875,SIMULATED_PROOF_OF_CONCEPT
Queens,Far Rockaway,10,Mar,0.0677,0.7437,0.9185,SIMULATED_PROOF_OF_CONCEPT
Queens,Far Rockaway,10,Apr,0.1,0.7437,0.9954,SIMULATED_PROOF_OF_CONCEPT
Queens,Far Rockaway,10,May,0.1,0.7437,1.0638,SIMULATED_PROOF_OF_CONCEPT
Queens,Far Rockaway,10,Jun,0.42,0.7437,1.0377,SIMULATED_PROOF_OF_CONCEPT
Queens,Far Rockaway,10,Jul,0.5548,0.7437,0.9335,SIMULATED_PROOF_OF_CONCEPT
Queens,Far Rockaway,10,Aug,0.4484,0.7437,0.9107,SIMULATED_PROOF_OF_CONCEPT
Queens,Far Rockaway,10,Sep,0.2833,0.7437,1.1864,SIMULATED_PROOF_OF_CONCEPT
Queens,Far Rockaway,10,Oct,0.2,0.7437,1.1388,SIMULATED_PROOF_OF_CONCEPT
Queens,Far Rockaway,10,Nov,0.2,0.7437,1.0801,SIMULATED_PROOF_OF_CONCEPT
Queens,Far Rockaway,10,Dec,0.1839,0.7437,1.1459,SIMULATED_PROOF_OF_CONCEPT
Queens,Flushing,119,Jan,0.2499,0.5909,0.8425,SIMULATED_PROOF_OF_CONCEPT
Queens,Flushing,119,Feb,0.2455,0.5909,0.8311,SIMULATED_PROOF_OF_CONCEPT
Queens,Flushing,119,Mar,0.3188,0.5909,0.9352,SIMULATED_PROOF_OF_CONCEPT
Queens,Flushing,119,Apr,0.3543,0.5909,0.9963,SIMULATED_PROOF_OF_CONCEPT
Queens,Flushing,119,May,0.3613,0.5909,1.0507,SIMULATED_PROOF_OF_CONCEPT
Queens,Flushing,119,Jun,0.5636,0.5909,1.03,SIMULATED_PROOF_OF_CONCEPT
Queens,Flushing,119,Jul,0.5058,0.5909,0.9471,SIMULATED_PROOF_OF_CONCEPT
Queens,Flushing,119,Aug,0.3847,0.5909,0.929,SIMULATED_PROOF_OF_CONCEPT
Queens,Flushing,119,Sep,0.3611,0.5909,1.1481,SIMULATED_PROOF_OF_CONCEPT
Queens,Flushing,119,Oct,0.2624,0.5909,1.1103,SIMULATED_PROOF_OF_CONCEPT
Queens,Flushing,119,Nov,0.2277,0.5909,1.0636,SIMULATED_PROOF_OF_CONCEPT
Queens,Flushing,119,Dec,0.2437,0.5909,1.116,SIMULATED_PROOF_OF_CONCEPT
Queens,Forest Hills,17,Jan,0.2941,0.6217,0.8343,SIMULATED_PROOF_OF_CONCEPT
Queens,Forest Hills,17,Feb,0.2941,0.6217,0.8223,SIMULATED_PROOF_OF_CONCEPT
Queens,Forest Hills,17,Mar,0.4326,0.6217,0.9318,SIMULATED_PROOF_OF_CONCEPT
Queens,Forest Hills,17,Apr,0.5294,0.6217,0.9961,SIMULATED_PROOF_OF_CONCEPT
Queens,Forest Hills,17,May,0.5882,0.6217,1.0534,SIMULATED_PROOF_OF_CONCEPT
Queens,Forest Hills,17,Jun,0.7,0.6217,1.0316,SIMULATED_PROOF_OF_CONCEPT
Queens,Forest Hills,17,Jul,0.6964,0.6217,0.9444,SIMULATED_PROOF_OF_CONCEPT
Queens,Forest Hills,17,Aug,0.5749,0.6217,0.9253,SIMULATED_PROOF_OF_CONCEPT
Queens,Forest Hills,17,Sep,0.4235,0.6217,1.1558,SIMULATED_PROOF_OF_CONCEPT
Queens,Forest Hills,17,Oct,0.2619,0.6217,1.116,SIMULATED_PROOF_OF_CONCEPT
Queens,Forest Hills,17,Nov,0.1353,0.6217,1.067,SIMULATED_PROOF_OF_CONCEPT
Queens,Forest Hills,17,Dec,0.2922,0.6217,1.122,SIMULATED_PROOF_OF_CONCEPT
Queens,Fresh Meadows,16,Jan,0.3125,0.6308,0.8319,SIMULATED_PROOF_OF_CONCEPT
Queens,Fresh Meadows,16,Feb,0.3125,0.6308,0.8198,SIMULATED_PROOF_OF_CONCEPT
Queens,Fresh Meadows,16,Mar,0.3548,0.6308,0.9309,SIMULATED_PROOF_OF_CONCEPT
Queens,Fresh Meadows,16,Apr,0.4375,0.6308,0.9961,SIMULATED_PROOF_OF_CONCEPT
Queens,Fresh Meadows,16,May,0.4375,0.6308,1.0541,SIMULATED_PROOF_OF_CONCEPT
Queens,Fresh Meadows,16,Jun,0.5208,0.6308,1.032,SIMULATED_PROOF_OF_CONCEPT
Queens,Fresh Meadows,16,Jul,0.2843,0.6308,0.9436,SIMULATED_PROOF_OF_CONCEPT
Queens,Fresh Meadows,16,Aug,0.2016,0.6308,0.9242,SIMULATED_PROOF_OF_CONCEPT
Queens,Fresh Meadows,16,Sep,0.2229,0.6308,1.158,SIMULATED_PROOF_OF_CONCEPT
Queens,Fresh Meadows,16,Oct,0.0625,0.6308,1.1177,SIMULATED_PROOF_OF_CONCEPT
Queens,Fresh Meadows,16,Nov,0.125,0.6308,1.0679,SIMULATED_PROOF_OF_CONCEPT
Queens,Fresh Meadows,16,Dec,0.252,0.6308,1.1238,SIMULATED_PROOF_OF_CONCEPT
Queens,Glendale,27,Jan,0.1481,0.7127,0.8101,SIMULATED_PROOF_OF_CONCEPT
Queens,Glendale,27,Feb,0.1376,0.7127,0.7963,SIMULATED_PROOF_OF_CONCEPT
Queens,Glendale,27,Mar,0.1171,0.7127,0.9219,SIMULATED_PROOF_OF_CONCEPT
Queens,Glendale,27,Apr,0.116,0.7127,0.9956,SIMULATED_PROOF_OF_CONCEPT
Queens,Glendale,27,May,0.1111,0.7127,1.0612,SIMULATED_PROOF_OF_CONCEPT
Queens,Glendale,27,Jun,0.4358,0.7127,1.0362,SIMULATED_PROOF_OF_CONCEPT
Queens,Glendale,27,Jul,0.491,0.7127,0.9362,SIMULATED_PROOF_OF_CONCEPT
Queens,Glendale,27,Aug,0.3047,0.7127,0.9144,SIMULATED_PROOF_OF_CONCEPT
Queens,Glendale,27,Sep,0.1395,0.7127,1.1786,SIMULATED_PROOF_OF_CONCEPT
