listing_id,host_tier_x,market_segment_x,cohort_key,match_method,n_peers,n_high_performers,peer_support_score,my_occupancy_days,peer_high_occupancy_days,occupancy_gap_days,missing_amenities_vs_peers,n_missing_amenities,listing_name,listing_url,borough,neighborhood,room_type,property_type,host_tier_y,market_segment_y,actual_price_usd,predicted_fair_price_usd,prediction_sd_usd,prediction_uncertainty_pct,confidence_score,confidence_level,residual_usd,residual_pct_of_fair,pricing_signal,overall_recommendation_confidence
884661357873554269,Individual,short_stay,Brooklyn | Private room | small | short_stay | Individual,host_tier_exact_cohort,432,265,100.0,218.0,255.0,37.0,hair_dryer; iron; dedicated_workspace; shampoo; self_check_in; fire_extinguisher,6,Charming Hosted Apartment in the Heart of Brooklyn,https://www.airbnb.com/rooms/884661357873554269,Brooklyn,East Flatbush,Private room,Private room in rental unit,Individual,short_stay,234.0,233.28,63.55,0.2724,68.2,Medium,0.72,0.0031,Within 10% of model benchmark,79.3
884797357819808676,Individual,monthly,Brooklyn | Entire home/apt | medium | monthly | Individual,host_tier_exact_cohort,278,125,100.0,60.0,216.4,156.4,(none),0,big bright BK house w/ back deck (chabad friendly),https://www.airbnb.com/rooms/884797357819808676,Brooklyn,Crown Heights,Entire home/apt,Entire townhouse,Individual,monthly,210.79,202.3,46.52,0.2299,45.8,Low,8.49,0.042,Within 10% of model benchmark,64.8
884927631933563971,Individual,monthly,Queens | Entire home/apt | large | monthly | Individual,host_tier_exact_cohort,43,17,91.6,120.0,202.9,82.9,dedicated_workspace; air_conditioning; self_check_in; fire_extinguisher,4,2BR/2BA | Waterfront Residence,https://www.airbnb.com/rooms/884927631933563971,Queens,College Point,Entire home/apt,Entire condo,Individual,monthly,128.32,208.08,52.63,0.253,23.2,Low,-79.76,-0.3833,Below model benchmark (review price),47.1
892968676280864546,Individual,short_stay,Brooklyn | Private room | medium | short_stay | Individual,host_tier_exact_cohort,34,20,80.8,243.0,255.0,12.0,(none),0,2 Bedroom Guest Suite - Bk Brick with a Backyard!,https://www.airbnb.com/rooms/892968676280864546,Brooklyn,Flatbush,Private room,Private room in guest suite,Individual,short_stay,342.5,375.4,106.78,0.2844,35.6,Low,-32.9,-0.0876,Within 10% of model benchmark,51.4
900301067012439683,Individual,short_stay,Brooklyn | Private room | small | short_stay | Individual,host_tier_exact_cohort,432,264,100.0,255.0,255.0,0.0,wifi; hair_dryer; essentials; shampoo; fire_extinguisher,5,Stylish high-end Space,https://www.airbnb.com/rooms/900301067012439683,Brooklyn,East New York,Private room,Private room in rental unit,Individual,short_stay,370.5,251.43,68.99,0.2744,62.1,Medium,119.07,0.4736,Above model benchmark (review price),75.4
900523198699096632,Mid-Multi,monthly,Manhattan | Entire home/apt | small | monthly | Mid-Multi,host_tier_exact_cohort,94,50,100.0,255.0,171.1,-83.9,bed_linens; heating; fire_extinguisher,3,Cozy studio with office space,https://www.airbnb.com/rooms/900523198699096632,Manhattan,Upper East Side,Entire home/apt,Entire rental unit,Mid-Multi,monthly,110.27,184.67,41.08,0.2225,77.5,High,-74.4,-0.4029,Below model benchmark (review price),85.4
893419014177589726,Individual,short_stay,Brooklyn | Entire home/apt | small | short_stay | Individual,host_tier_exact_cohort,115,89,100.0,243.0,255.0,12.0,bed_linens; dedicated_workspace,2,Modern & Elegant,https://www.airbnb.com/rooms/893419014177589726,Brooklyn,East New York,Entire home/apt,Entire rental unit,Individual,short_stay,426.5,332.94,91.37,0.2744,62.0,Medium,93.56,0.281,Above model benchmark (review price),75.3
893539889281697061,Individual,monthly,Queens | Entire home/apt | large | monthly | Individual,host_tier_exact_cohort,43,17,91.6,60.0,202.9,142.9,iron,1,Oakland Gardens Estates,https://www.airbnb.com/rooms/893539889281697061,Queens,Bayside,Entire home/apt,Entire home,Individual,monthly,352.59,473.87,113.23,0.2389,31.0,Low,-121.28,-0.2559,Below model benchmark (review price),52.2
893625554299121309,Individual,monthly,Queens | Entire home/apt | small | monthly | Individual,host_tier_exact_cohort,88,33,100.0,240.0,221.5,-18.5,carbon_monoxide_alarm; hangers; bed_linens; essentials; dishes_and_silverware; microwave; refrigerator; cooking_basics; shampoo,9,Entire Apartment w/ Comfy Living Room,https://www.airbnb.com/rooms/893625554299121309,Queens,Long Island City,Entire home/apt,Entire rental unit,Individual,monthly,114.27,160.75,36.59,0.2276,54.5,Low,-46.48,-0.2892,Below model benchmark (review price),70.4
887917763854717245,Individual,short_stay,Queens | Private room | small | short_stay | Individual,host_tier_exact_cohort,215,133,100.0,90.0,255.0,165.0,hot_water; hangers; bed_linens; hair_dryer; iron; essentials; dishes_and_silverware; microwave; cooking_basics; dedicated_workspace; shampoo; fire_extinguisher,12,Suite in Hollis!,https://www.airbnb.com/rooms/887917763854717245,Queens,Hollis,Private room,Private room in home,Individual,short_stay,194.0,161.86,51.79,0.32,19.9,Low,32.14,0.1985,Above model benchmark (review price),47.9
887946742552972349,Mid-Multi,monthly,Queens | Private room | small | monthly | Mid-Multi,host_tier_exact_cohort,79,45,100.0,120.0,141.3,21.3,smoke_alarm; carbon_monoxide_alarm; hair_dryer; iron; microwave; refrigerator; dedicated_workspace; fire_extinguisher,8,Private Cozy Bedroom B,https://www.airbnb.com/rooms/887946742552972349,Queens,Flushing,Private room,Private room in rental unit,Mid-Multi,monthly,46.83,50.71,11.67,0.2302,45.5,Low,-3.88,-0.0766,Within 10% of model benchmark,64.6
888158663695997803,Individual,short_stay,Brooklyn | Private room | small | short_stay | Individual,host_tier_exact_cohort,432,264,100.0,255.0,255.0,0.0,iron,1,cat condo - modern botanical brooklyn loft,https://www.airbnb.com/rooms/888158663695997803,Brooklyn,Bedford-Stuyvesant,Private room,Private room in condo,Individual,short_stay,291.0,265.95,72.69,0.2733,65.0,Medium,25.05,0.0942,Within 10% of model benchmark,77.2
888268985092863449,Small-Multi,short_stay,Manhattan | Entire home/apt | large | short_stay | Small-Multi,host_tier_exact_cohort,103,65,100.0,38.0,255.0,217.0,carbon_monoxide_alarm; air_conditioning,2,Family Studio Midtown NYC Empire #2,https://www.airbnb.com/rooms/888268985092863449,Manhattan,Midtown,Entire home/apt,Entire rental unit,Small-Multi,short_stay,436.0,497.19,132.58,0.2667,86.3,High,-61.19,-0.1231,Below model benchmark (review price),91.1
888371361498172865,Individual,short_stay,Manhattan | Private room | small | short_stay | Individual,host_tier_exact_cohort,142,99,100.0,255.0,255.0,0.0,heating,1,Guest Suite in a Renovated One Family Brownstone,https://www.airbnb.com/rooms/888371361498172865,Manhattan,Harlem,Private room,Private room in home,Individual,short_stay,274.0,265.43,71.44,0.2692,78.7,High,8.57,0.0323,Within 10% of model benchmark,86.2
893659289184810838,Individual,short_stay,Queens | Private room | small | short_stay | Individual,host_tier_exact_cohort,215,132,100.0,255.0,255.0,0.0,dedicated_workspace,1,"Room in heart of Jackson heights,Queens.",https://www.airbnb.com/rooms/893659289184810838,Queens,Jackson Heights,Private room,Private room in home,Individual,short_stay,188.5,185.92,52.96,0.2848,34.8,Low,2.58,0.0139,Within 10% of model benchmark,57.6
888393397093662974,Small-Multi,monthly,Manhattan | Entire home/apt | medium | monthly | Small-Multi,host_tier_exact_cohort,102,40,100.0,60.0,220.1,160.1,(none),0,"Hudson Heights!  2 Br. apt Townhouse, garden views",https://www.airbnb.com/rooms/888393397093662974,Manhattan,Washington Heights,Entire home/apt,Entire rental unit,Small-Multi,monthly,171.7,165.95,37.5,0.226,60.1,Medium,5.75,0.0347,Within 10% of model benchmark,74.1
888426985116704427,Small-Multi,monthly,Staten Island | Entire home/apt | small | monthly,base_exact_cohort,28,14,65.6,60.0,159.6,99.6,wifi; hangers; self_check_in,3,One bedroom apartment,https://www.airbnb.com/rooms/888426985116704427,Staten Island,Tompkinsville,Entire home/apt,Entire home,Small-Multi,monthly,82.47,104.43,25.62,0.2454,26.6,Low,-21.96,-0.2103,Below model benchmark (review price),40.2
888515846857730382,Small-Multi,monthly,Queens | Entire home/apt | medium | monthly | Small-Multi,host_tier_exact_cohort,77,43,100.0,240.0,172.3,-67.7,dedicated_workspace; self_check_in; fire_extinguisher,3,Astoria Apartment,https://www.airbnb.com/rooms/888515846857730382,Queens,Ditmars Steinway,Entire home/apt,Entire rental unit,Small-Multi,monthly,138.07,140.9,32.75,0.2324,39.6,Low,-2.83,-0.0201,Within 10% of model benchmark,60.7
900574988513659456,Small-Multi,monthly,Manhattan | Private room | small | monthly | Small-Multi,host_tier_exact_cohort,175,60,100.0,120.0,213.3,93.4,cooking_basics; air_conditioning,2,(D)Private bedroom,https://www.airbnb.com/rooms/900574988513659456,Manhattan,Chelsea,Private room,Private room in rental unit,Small-Multi,monthly,98.83,106.51,24.01,0.2255,62.1,Medium,-7.68,-0.0721,Within 10% of model benchmark,75.4
901353931813750670,Mid-Multi,short_stay,Manhattan | Entire home/apt | medium | short_stay | Mid-Multi,host_tier_exact_cohort,60,32,100.0,255.0,255.0,0.0,iron; air_conditioning,2,Teeny Tiny Bunk Bed Studio in Midtown Manhattan,https://www.airbnb.com/rooms/901353931813750670,Manhattan,Midtown,Entire home/apt,Entire rental unit,Mid-Multi,short_stay,318.0,477.33,127.77,0.2677,84.3,High,-159.33,-0.3338,Below model benchmark (review price),89.8
901545811560679267,Individual,short_stay,Bronx | Entire home/apt | medium | short_stay,knn_fallback,30,13,60.0,255.0,255.0,0.0,(none),0,Mott Haven Townhouse,https://www.airbnb.com/rooms/901545811560679267,Bronx,Mott Haven,Entire home/apt,Entire home,Individual,short_stay,191.25,347.44,102.41,0.2948,26.3,Low,-156.19,-0.4495,Below model benchmark (review price),38.1
901609055054730360,Small-Multi,short_stay,Bronx | Entire home/apt | medium | short_stay,knn_fallback,30,19,60.0,255.0,255.0,0.0,hangers; bed_linens,2,Home away from home,https://www.airbnb.com/rooms/901609055054730360,Bronx,Claremont Village,Entire home/apt,Entire home,Small-Multi,short_stay,248.5,247.17,75.93,0.3072,21.9,Low,1.33,0.0054,Within 10% of model benchmark,35.2
902141236113014829,Small-Multi,short_stay,Brooklyn | Entire home/apt | medium | short_stay | Small-Multi,host_tier_exact_cohort,21,16,65.2,255.0,255.0,0.0,(none),0,Shared Modern 2 bedroom Brooklyn Apartment,https://www.airbnb.com/rooms/902141236113014829,Brooklyn,Crown Heights,Entire home/apt,Entire townhouse,Small-Multi,short_stay,282.5,462.13,129.29,0.2798,44.3,Low,-179.63,-0.3887,Below model benchmark (review price),51.6
902190686960271673,Small-Multi,monthly,Manhattan | Private room | small | monthly | Small-Multi,host_tier_exact_cohort,175,59,100.0,180.0,213.9,33.9,hangers; kitchen; iron; dishes_and_silverware; cooking_basics,5,(C) Private Queens Bed Room,https://www.airbnb.com/rooms/902190686960271673,Manhattan,Chelsea,Private room,Private room in rental unit,Small-Multi,monthly,127.23,98.77,22.27,0.2255,62.1,Medium,28.46,0.2882,Above model benchmark (review price),75.4
893683257073499708,Mid-Multi,monthly,Manhattan | Private room | small | monthly | Mid-Multi,host_tier_exact_cohort,92,31,100.0,120.0,212.1,92.1,hangers; bed_linens; hair_dryer; iron; essentials; air_conditioning; shampoo; heating,8,Tiny Private Room In Chinatown,https://www.airbnb.com/rooms/893683257073499708,Manhattan,Two Bridges,Private room,Private room in rental unit,Mid-Multi,monthly,55.33,70.38,18.11,0.2573,22.2,Low,-15.05,-0.2138,Below model benchmark (review price),49.4
894060385873877940,Small-Multi,short_stay,Manhattan | Entire home/apt | large | short_stay | Small-Multi,host_tier_exact_cohort,103,65,100.0,51.0,255.0,204.0,carbon_monoxide_alarm; air_conditioning,2,Studio with Private Bathroom Midtown Manhattan #82,https://www.airbnb.com/rooms/894060385873877940,Manhattan,Midtown,Entire home/apt,Entire rental unit,Small-Multi,short_stay,395.0,489.78,130.61,0.2667,86.3,High,-94.78,-0.1935,Below model benchmark (review price),91.1
902208295121798734,Individual,short_stay,Manhattan | Private room | small | short_stay | Individual,host_tier_exact_cohort,142,99,100.0,255.0,255.0,0.0,air_conditioning; self_check_in,2,Best Manhattan Deal Strivers Row Townhouse,https://www.airbnb.com/rooms/902208295121798734,Manhattan,Harlem,Private room,Private room in townhouse,Individual,short_stay,171.33,274.48,74.63,0.2719,70.6,Medium,-103.15,-0.3758,Below model benchmark (review price),80.9
902291503651491345,Small-Multi,monthly,Brooklyn | Private room | small | monthly | Small-Multi,host_tier_exact_cohort,281,93,100.0,255.0,208.8,-46.2,heating,1,Right off Prospect Park/subway!,https://www.airbnb.com/rooms/902291503651491345,Brooklyn,Prospect-Lefferts Gardens,Private room,Private room in rental unit,Small-Multi,monthly,72.92,72.21,16.65,0.2306,44.4,Low,0.71,0.0099,Within 10% of model benchmark,63.9
902301984135743401,Small-Multi,monthly,Brooklyn | Entire home/apt | small | monthly | Small-Multi,host_tier_exact_cohort,160,60,100.0,255.0,211.8,-43.2,shampoo,1,1 bedroom lower level  Brooklyn,https://www.airbnb.com/rooms/902301984135743401,Brooklyn,Crown Heights,Entire home/apt,Entire townhouse,Small-Multi,monthly,106.64,122.85,28.27,0.2301,45.5,Low,-16.21,-0.1319,Below model benchmark (review price),64.6
902455878427288307,Individual,monthly,Manhattan | Entire home/apt | small | monthly | Individual,host_tier_exact_cohort,251,121,100.0,255.0,219.4,-35.6,hangers; bed_linens; hair_dryer; iron; essentials; dishes_and_silverware; microwave; cooking_basics; dedicated_workspace; heating,10,Best Value in Midtown Manhattan.,https://www.airbnb.com/rooms/902455878427288307,Manhattan,Kips Bay,Entire home/apt,Entire rental unit,Individual,monthly,87.4,181.33,40.92,0.2256,61.5,Medium,-93.93,-0.518,Below model benchmark (review price),75.0
888991884573051686,Mid-Multi,monthly,Manhattan | Entire home/apt | small | monthly | Mid-Multi,host_tier_exact_cohort,94,51,100.0,60.0,172.7,112.7,hangers; bed_linens; hair_dryer; iron; microwave; refrigerator; heating; fire_extinguisher,8,Spacious&modern!central location,https://www.airbnb.com/rooms/888991884573051686,Manhattan,Hell's Kitchen,Entire home/apt,Entire rental unit,Mid-Multi,monthly,159.67,140.31,31.26,0.2228,75.6,High,19.36,0.138,Above model benchmark (review price),84.1
889230306877998461,Small-Multi,monthly,Brooklyn | Entire home/apt | large | monthly | Small-Multi,host_tier_exact_cohort,113,37,100.0,180.0,212.2,32.2,(none),0,"Luxury Plush Home, King Suites, Garden, Office",https://www.airbnb.com/rooms/889230306877998461,Brooklyn,Bedford-Stuyvesant,Entire home/apt,Entire townhouse,Small-Multi,monthly,436.39,356.77,81.37,0.2281,52.4,Low,79.62,0.2232,Above model benchmark (review price),69.1
889335002923209336,Small-Multi,monthly,Bronx | Private room | small | monthly | Small-Multi,host_tier_exact_cohort,58,27,100.0,60.0,172.8,112.8,hair_dryer; essentials; dishes_and_silverware; heating; fire_extinguisher,5,"Clean, large and stylish room close to all (1)",https://www.airbnb.com/rooms/889335002923209336,Bronx,Fieldston,Private room,Private room in rental unit,Small-Multi,monthly,67.68,77.09,21.47,0.2785,20.2,Low,-9.41,-0.1221,Below model benchmark (review price),48.1
889501469587544100,Enterprise,monthly,Queens | Private room | small | monthly | Enterprise,host_tier_exact_cohort,144,48,100.0,60.0,214.1,154.1,bed_linens; hair_dryer; iron; dishes_and_silverware; microwave; refrigerator; fire_extinguisher,7,Private BathRoom in Grand Ave,https://www.airbnb.com/rooms/889501469587544100,Queens,Elmhurst,Private room,Private room in home,Enterprise,monthly,60.87,61.08,14.09,0.2306,44.3,Low,-0.21,-0.0035,Within 10% of model benchmark,63.8
894195367256167429,Small-Multi,short_stay,Brooklyn | Private room | large | short_stay,base_exact_cohort,26,20,63.2,255.0,255.0,0.0,shampoo,1,"Space in cozy, modern Brooklyn home unit2",https://www.airbnb.com/rooms/894195367256167429,Brooklyn,Crown Heights,Private room,Private room in home,Small-Multi,short_stay,245.36,335.74,90.92,0.2708,74.2,Medium,-90.38,-0.2692,Below model benchmark (review price),70.4
902910536148547320,Individual,short_stay,Queens | Private room | small | short_stay | Individual,host_tier_exact_cohort,215,133,100.0,218.0,255.0,37.0,hangers; hair_dryer; iron; dishes_and_silverware; microwave; refrigerator; shampoo,7,10 min Taxi LaGuardia SELF Check-in Private Room,https://www.airbnb.com/rooms/902910536148547320,Queens,Ditmars Steinway,Private room,Private room in home,Individual,short_stay,179.2,220.32,62.2,0.2823,39.6,Low,-41.12,-0.1866,Below model benchmark (review price),60.7
902949768567349631,Enterprise,monthly,Manhattan | Entire home/apt | small | monthly | Enterprise,host_tier_exact_cohort,553,237,100.0,255.0,213.8,-41.2,microwave,1,The Bohemian • Vibe 8699,https://www.airbnb.com/rooms/902949768567349631,Manhattan,Upper East Side,Entire home/apt,Entire rental unit,Enterprise,monthly,161.21,197.57,43.86,0.222,84.5,High,-36.36,-0.184,Below model benchmark (review price),89.9
903052654757256299,Enterprise,monthly,Manhattan | Entire home/apt | small | monthly | Enterprise,host_tier_exact_cohort,553,238,100.0,60.0,214.0,154.0,microwave,1,Stunning Midtown 1 Bed w/Laundry & Elevator #6174,https://www.airbnb.com/rooms/903052654757256299,Manhattan,Midtown,Entire home/apt,Entire loft,Enterprise,monthly,265.7,228.35,53.05,0.2323,40.1,Low,37.35,0.1636,Above model benchmark (review price),61.1
894322542386341043,Enterprise,monthly,Manhattan | Entire home/apt | large | monthly | Enterprise,host_tier_exact_cohort,89,33,100.0,255.0,152.7,-102.3,heating,1,Rove Travel | Gotham House II | Luxury Duplex,https://www.airbnb.com/rooms/894322542386341043,Manhattan,Hell's Kitchen,Entire home/apt,Entire rental unit,Enterprise,monthly,72.48,371.5,82.61,0.2224,79.3,High,-299.02,-0.8049,Below model benchmark (review price),86.5
889566540064154051,Enterprise,monthly,Queens | Private room | small | monthly | Enterprise,host_tier_exact_cohort,144,48,100.0,60.0,214.1,154.1,bed_linens; hair_dryer; iron; dishes_and_silverware; microwave; refrigerator; fire_extinguisher,7,New(2023) Built in room @ Grand Ave,https://www.airbnb.com/rooms/889566540064154051,Queens,Elmhurst,Private room,Private room in home,Enterprise,monthly,47.57,64.99,14.99,0.2306,44.3,Low,-17.42,-0.268,Below model benchmark (review price),63.8
