listing_id,listing_name,listing_url,borough,neighborhood,room_type,max_guests,host_tier,segment,split_80_20,cv_fold,actual_price_usd,predicted_fair_price_log_ols_oof_usd,residual_actual_minus_predicted_usd,residual_pct_of_predicted,pricing_signal
2539,11 Min to Manhattan • Prospect Park • Fast WiFi,https://www.airbnb.com/rooms/2539,Brooklyn,Kensington,Private room,2,Small-Multi,Brooklyn | Private room | small,test_20,1,113.97,158.1,-44.13,-0.2791,Below model benchmark
705397728780327740,"Le Cypress (2) furnished room, 5 min from Subway",https://www.airbnb.com/rooms/705397728780327740,Brooklyn,Cypress Hills,Private room,2,Mid-Multi,Brooklyn | Private room | small,train_80,3,62.7,131.36,-68.66,-0.5227,Below model benchmark
697162273018281181,"Adorable 2-bedroom place, free parking on premises",https://www.airbnb.com/rooms/697162273018281181,Queens,Jamaica,Private room,2,Individual,Queens | Private room | small,train_80,4,176.88,201.7,-24.82,-0.1231,Below model benchmark
697389144497400703,Room in 3BR/2BA Apt | 6 mins to M/R Train Elmhurst,https://www.airbnb.com/rooms/697389144497400703,Queens,Elmhurst,Private room,1,Enterprise,Queens | Private room | small,test_20,1,81.33,85.01,-3.68,-0.0433,Below model benchmark
697719311988590720,Private room for any type of stay,https://www.airbnb.com/rooms/697719311988590720,Brooklyn,Crown Heights,Private room,2,Small-Multi,Brooklyn | Private room | small,train_80,3,115.0,93.75,21.25,0.2267,Above model benchmark
698089546533464498,Lovely One Bedroom Rental Unit   with Patio,https://www.airbnb.com/rooms/698089546533464498,Queens,Flushing,Private room,2,Small-Multi,Queens | Private room | small,train_80,3,88.31,90.18,-1.87,-0.0208,Below model benchmark
712285563313632501,Cozy 1BR NYC • Steps to Presbyterian Hospital,https://www.airbnb.com/rooms/712285563313632501,Manhattan,Upper East Side,Entire home/apt,3,Small-Multi,Manhattan | Entire home/apt | medium,train_80,4,182.37,322.67,-140.3,-0.4348,Below model benchmark
712317270824038988,The Petite Flatbush Flower,https://www.airbnb.com/rooms/712317270824038988,Brooklyn,Flatbush,Private room,1,Small-Multi,Brooklyn | Private room | small,train_80,3,46.74,113.87,-67.13,-0.5895,Below model benchmark
698390765330914716,Cozy&Bright room w/3 Windows!Good subway access!,https://www.airbnb.com/rooms/698390765330914716,Queens,Woodside,Private room,1,Enterprise,Queens | Private room | small,test_20,1,49.8,61.21,-11.41,-0.1864,Below model benchmark
698473836731921553,"NYC Skyline View, Sauna, Rooftop – Romantic Escape",https://www.airbnb.com/rooms/698473836731921553,Brooklyn,Bath Beach,Entire home/apt,3,Individual,Brooklyn | Entire home/apt | medium,train_80,5,214.75,240.83,-26.08,-0.1083,Below model benchmark
698652438608360566,Private Outdoor Paradise near Prospect Park,https://www.airbnb.com/rooms/698652438608360566,Brooklyn,Park Slope,Entire home/apt,4,Small-Multi,Brooklyn | Entire home/apt | medium,train_80,4,169.44,256.6,-87.16,-0.3397,Below model benchmark
705424352499354914,Le Cypress (1) - Room with private bathroom,https://www.airbnb.com/rooms/705424352499354914,Brooklyn,Cypress Hills,Private room,2,Mid-Multi,Brooklyn | Private room | small,train_80,3,75.6,132.14,-56.54,-0.4279,Below model benchmark
705444904455940964,Le Cypress (3) - Cozy room in beautiful Duplex,https://www.airbnb.com/rooms/705444904455940964,Brooklyn,Cypress Hills,Private room,1,Mid-Multi,Brooklyn | Private room | small,test_20,1,57.9,115.39,-57.49,-0.4982,Below model benchmark
705701235826157421,The Kips II • Vibe 8643,https://www.airbnb.com/rooms/705701235826157421,Manhattan,Kips Bay,Entire home/apt,2,Enterprise,Manhattan | Entire home/apt | small,train_80,3,192.19,252.11,-59.92,-0.2377,Below model benchmark
705712753930029428,SUPER COZY Brooklyn Home,https://www.airbnb.com/rooms/705712753930029428,Brooklyn,Cypress Hills,Private room,1,Mid-Multi,Brooklyn | Private room | small,train_80,2,52.49,78.23,-25.74,-0.329,Below model benchmark
705903037541353700,NEW Bedroom  Close to Columb-presbyterian hospital,https://www.airbnb.com/rooms/705903037541353700,Manhattan,Washington Heights,Private room,2,Individual,Manhattan | Private room | small,train_80,4,73.4,187.31,-113.91,-0.6081,Below model benchmark
705960660317173546,Luxury home with free parking near JFK Airport,https://www.airbnb.com/rooms/705960660317173546,Brooklyn,East Flatbush,Private room,2,Individual,Brooklyn | Private room | small,train_80,2,226.0,191.99,34.01,0.1771,Above model benchmark
698672087827554947,Lovely 1-Bedroom Apt Close to Subway and Park.,https://www.airbnb.com/rooms/698672087827554947,Brooklyn,Crown Heights,Entire home/apt,2,Individual,Brooklyn | Entire home/apt | small,test_20,1,91.1,120.22,-29.12,-0.2422,Below model benchmark
698860805071282645,Special “K’s” place,https://www.airbnb.com/rooms/698860805071282645,Brooklyn,Bushwick,Private room,1,Individual,Brooklyn | Private room | small,test_20,1,80.39,199.19,-118.8,-0.5964,Below model benchmark
713185241032100746,Big room in Washington Heights,https://www.airbnb.com/rooms/713185241032100746,Manhattan,Washington Heights,Private room,2,Small-Multi,Manhattan | Private room | small,test_20,1,212.0,266.3,-54.3,-0.2039,Below model benchmark
716924236838890483,Safe Quiet Room Near Manhattan,https://www.airbnb.com/rooms/716924236838890483,Queens,Sunnyside,Private room,2,Small-Multi,Queens | Private room | small,test_20,1,214.0,147.09,66.91,0.4549,Above model benchmark
717197794672647065,Gathering spot,https://www.airbnb.com/rooms/717197794672647065,Queens,Fresh Meadows,Private room,8,Mid-Multi,Queens | Private room | large,train_80,5,1061.0,336.05,724.95,2.1573,Above model benchmark
717373799370447236,Gorgeous 1BR Apt in Crown Heights,https://www.airbnb.com/rooms/717373799370447236,Brooklyn,Crown Heights,Entire home/apt,2,Individual,Brooklyn | Entire home/apt | small,train_80,5,159.29,243.81,-84.52,-0.3467,Below model benchmark
717557610336262134,LGBTQ+ friendly Cozy 5 min to Subway King Room,https://www.airbnb.com/rooms/717557610336262134,Brooklyn,Brownsville,Private room,2,Small-Multi,Brooklyn | Private room | small,train_80,2,434.0,128.17,305.83,2.3861,Above model benchmark
706103073370158062,Lovely lil room in Manhattan,https://www.airbnb.com/rooms/706103073370158062,Manhattan,Harlem,Private room,2,Small-Multi,Manhattan | Private room | small,train_80,2,69.17,159.16,-89.99,-0.5654,Below model benchmark
706670190539378189,Private 2 bedroom guest suite w/easy Manhtn access,https://www.airbnb.com/rooms/706670190539378189,Brooklyn,Bedford-Stuyvesant,Entire home/apt,2,Individual,Brooklyn | Entire home/apt | small,train_80,4,475.0,243.58,231.42,0.9501,Above model benchmark
706712347413814784,Bright NYC Apartment Near Manhattan • Free Parking,https://www.airbnb.com/rooms/706712347413814784,Queens,Maspeth,Entire home/apt,2,Individual,Queens | Entire home/apt | small,train_80,5,285.5,189.46,96.04,0.5069,Above model benchmark
713297417910028754,Cozy 1 bed near Little Italy/Nolita/Soho/Chinatown,https://www.airbnb.com/rooms/713297417910028754,Manhattan,Nolita,Entire home/apt,2,Individual,Manhattan | Entire home/apt | small,train_80,2,176.25,273.36,-97.11,-0.3553,Below model benchmark
713690174109417452,Gorgeous guest room with free street parking,https://www.airbnb.com/rooms/713690174109417452,Brooklyn,Canarsie,Private room,2,Individual,Brooklyn | Private room | small,train_80,2,190.33,155.88,34.45,0.221,Above model benchmark
707250744053305867,Natasha's,https://www.airbnb.com/rooms/707250744053305867,Brooklyn,Flatlands,Private room,2,Individual,Brooklyn | Private room | small,train_80,2,175.74,152.83,22.91,0.1499,Above model benchmark
707951038061444439,1Br Apt Near JFK Airport,https://www.airbnb.com/rooms/707951038061444439,Queens,Rosedale,Entire home/apt,4,Individual,Queens | Entire home/apt | medium,train_80,3,108.17,242.87,-134.7,-0.5546,Below model benchmark
707958114252508497,Lovely Bedroom with Jacuzzi in the host apartment,https://www.airbnb.com/rooms/707958114252508497,Queens,Arverne,Private room,2,Individual,Queens | Private room | small,train_80,5,203.0,128.22,74.78,0.5833,Above model benchmark
713696585074780233,Cheerful Ensuite Bedroom in Astoria 4min to subway,https://www.airbnb.com/rooms/713696585074780233,Queens,Ditmars Steinway,Private room,2,Individual,Queens | Private room | small,test_20,1,261.33,118.44,142.89,1.2064,Above model benchmark
713920711978791782,Studio for Longer Stays,https://www.airbnb.com/rooms/713920711978791782,Brooklyn,Bushwick,Entire home/apt,2,Mid-Multi,Brooklyn | Entire home/apt | small,train_80,2,151.5,139.77,11.73,0.0839,Above model benchmark
714000161449042513,"2-bedroom apartment: new, modern & close to city.",https://www.airbnb.com/rooms/714000161449042513,Queens,Ridgewood,Entire home/apt,4,Small-Multi,Queens | Entire home/apt | medium,train_80,4,116.04,201.76,-85.72,-0.4249,Below model benchmark
714326525468073992,Lovely 1 bedroom apartment with office.,https://www.airbnb.com/rooms/714326525468073992,Queens,Bellerose,Entire home/apt,3,Small-Multi,Queens | Entire home/apt | medium,train_80,2,228.97,188.58,40.39,0.2142,Above model benchmark
717989379478373538,Fully Furnished 1 Bedroom Apt in Murray Hill NYC,https://www.airbnb.com/rooms/717989379478373538,Manhattan,Murray Hill,Entire home/apt,4,Small-Multi,Manhattan | Entire home/apt | medium,test_20,1,288.53,203.25,85.28,0.4196,Above model benchmark
718031653455200639,Cozy Work from Home Studio in Upper East Side,https://www.airbnb.com/rooms/718031653455200639,Manhattan,Upper East Side,Entire home/apt,2,Enterprise,Manhattan | Entire home/apt | small,train_80,4,193.03,106.38,86.65,0.8146,Above model benchmark
714451995943246553,NYC Luxury Hotel: Exec Junior Suite Great Location,https://www.airbnb.com/rooms/714451995943246553,Manhattan,Midtown,Private room,4,Individual,Manhattan | Private room | medium,train_80,4,451.0,366.67,84.33,0.23,Above model benchmark
718333714865500745,"Cheerful Private bedroom , 30 mins to Manhattan",https://www.airbnb.com/rooms/718333714865500745,Queens,Briarwood,Private room,1,Small-Multi,Queens | Private room | small,test_20,1,46.68,158.31,-111.63,-0.7051,Below model benchmark
718680759778503413,"Prime Chelsea, 2BR/2BA W/outdoor, nr Flatiron",https://www.airbnb.com/rooms/718680759778503413,Manhattan,Chelsea,Entire home/apt,4,Enterprise,Manhattan | Entire home/apt | medium,test_20,1,166.06,333.58,-167.52,-0.5022,Below model benchmark
718680878969125336,"Best location, w/ Elevator, balcony, w/d",https://www.airbnb.com/rooms/718680878969125336,Manhattan,Chelsea,Entire home/apt,3,Enterprise,Manhattan | Entire home/apt | medium,train_80,3,315.51,263.12,52.39,0.1991,Above model benchmark
708126097161266393,Cozy Cambria,https://www.airbnb.com/rooms/708126097161266393,Queens,Cambria Heights,Private room,2,Individual,Queens | Private room | small,train_80,5,171.18,153.22,17.96,0.1172,Above model benchmark
708495014350230261,Private bedroom 15 min from Manhattan,https://www.airbnb.com/rooms/708495014350230261,Queens,Astoria,Private room,1,Small-Multi,Queens | Private room | small,test_20,1,101.95,80.21,21.74,0.2711,Above model benchmark
708553815454088469,Triplex loft with Host Present lower level,https://www.airbnb.com/rooms/708553815454088469,Manhattan,Gramercy,Private room,2,Individual,Manhattan | Private room | small,train_80,3,704.0,205.97,498.03,2.418,Above model benchmark
714527517050377664,3 BR Apt in Murray Hill w/ Balcony & River Views,https://www.airbnb.com/rooms/714527517050377664,Manhattan,Kips Bay,Entire home/apt,6,Enterprise,Manhattan | Entire home/apt | large,train_80,2,300.33,380.97,-80.64,-0.2117,Below model benchmark
714527856020761530,West 57Th Street By Hilton - 1 Bedroom,https://www.airbnb.com/rooms/714527856020761530,Manhattan,Midtown,Private room,4,Mid-Multi,Manhattan | Private room | medium,train_80,5,769.0,484.54,284.46,0.5871,Above model benchmark
714528682440070396,West 57Th Street By Hilton - 1 Bedroom Plus,https://www.airbnb.com/rooms/714528682440070396,Manhattan,Midtown,Private room,4,Mid-Multi,Manhattan | Private room | medium,train_80,5,805.0,395.47,409.53,1.0356,Above model benchmark
725922310297628286,"Stylish, light-filled, quiet 2b with treetop views",https://www.airbnb.com/rooms/725922310297628286,Queens,Jackson Heights,Entire home/apt,4,Individual,Queens | Entire home/apt | medium,train_80,2,129.07,263.13,-134.06,-0.5095,Below model benchmark
725966967587357427,39-1  Renovated 3BR  Prime Hudson YardsArea,https://www.airbnb.com/rooms/725966967587357427,Manhattan,Hell's Kitchen,Entire home/apt,6,Enterprise,Manhattan | Entire home/apt | large,train_80,2,454.78,389.55,65.23,0.1675,Above model benchmark
725981859408433983,"Safe, cozy, spacious sisters' house w/parking 大屋女單",https://www.airbnb.com/rooms/725981859408433983,Queens,Flushing,Private room,1,Small-Multi,Queens | Private room | small,train_80,2,51.65,82.08,-30.43,-0.3707,Below model benchmark
714567353707182889,Full apartment in beautiful historic Brownstone!,https://www.airbnb.com/rooms/714567353707182889,Bronx,Concourse,Private room,2,Small-Multi,Bronx | Private room | small,train_80,2,211.12,108.0,103.12,0.9547,Above model benchmark
726205107648048166,NY getaway 4 bedroom 6 bed 2 bath 30 min from NYC,https://www.airbnb.com/rooms/726205107648048166,Queens,Queens Village,Entire home/apt,6,Small-Multi,Queens | Entire home/apt | large,train_80,5,224.55,338.24,-113.69,-0.3361,Below model benchmark
726505320137651736,New Bath&Kitchen 10min subway ride from Manhattan,https://www.airbnb.com/rooms/726505320137651736,Brooklyn,Williamsburg,Private room,2,Enterprise,Brooklyn | Private room | small,train_80,4,66.4,68.18,-1.78,-0.0261,Below model benchmark
726616333794995114,Spacious Double | Rooftop + Community Perks,https://www.airbnb.com/rooms/726616333794995114,Manhattan,Chelsea,Private room,2,Mid-Multi,Manhattan | Private room | small,train_80,5,323.5,278.13,45.37,0.1631,Above model benchmark
719127902147162360,Lovely 2 Bedroom Astoria Close To Everything,https://www.airbnb.com/rooms/719127902147162360,Queens,Astoria,Entire home/apt,3,Individual,Queens | Entire home/apt | medium,train_80,2,137.17,205.27,-68.1,-0.3317,Below model benchmark
719132295331082716,Private bedroom in the heart of Stuyvesant Heights,https://www.airbnb.com/rooms/719132295331082716,Brooklyn,Bedford-Stuyvesant,Private room,2,Small-Multi,Brooklyn | Private room | small,train_80,4,171.18,180.92,-9.74,-0.0538,Below model benchmark
719236297825192290,PRIME UES Manhattan- Stunning 2 BR,https://www.airbnb.com/rooms/719236297825192290,Manhattan,Upper East Side,Entire home/apt,5,Individual,Manhattan | Entire home/apt | large,train_80,3,165.49,456.63,-291.14,-0.6376,Below model benchmark
719424749652587023,Private Queens Monthly Stay | Near Transit,https://www.airbnb.com/rooms/719424749652587023,Queens,Glendale,Entire home/apt,2,Individual,Queens | Entire home/apt | small,train_80,5,102.42,204.71,-102.29,-0.4997,Below model benchmark
720182762767765576,"One Bedroom in Heart of Washington Heights, NYC",https://www.airbnb.com/rooms/720182762767765576,Manhattan,Washington Heights,Private room,2,Individual,Manhattan | Private room | small,train_80,2,55.52,225.52,-170.0,-0.7538,Below model benchmark
720505365691423669,Spacious entire studio 10 mins from JFK/Train.,https://www.airbnb.com/rooms/720505365691423669,Queens,Jamaica,Entire home/apt,2,Individual,Queens | Entire home/apt | small,train_80,4,87.23,177.39,-90.16,-0.5082,Below model benchmark
720788233766408840,La Libertad Room | Backyard & Workspace,https://www.airbnb.com/rooms/720788233766408840,Brooklyn,Crown Heights,Private room,1,Small-Multi,Brooklyn | Private room | small,test_20,1,56.57,117.35,-60.78,-0.5179,Below model benchmark
720896670635654011,"Park Slope Brownstone, private room, private bath",https://www.airbnb.com/rooms/720896670635654011,Brooklyn,Park Slope,Private room,2,Individual,Brooklyn | Private room | small,train_80,4,313.0,221.68,91.32,0.412,Above model benchmark
726795202821831233,"Large Place, 25 mins 2 Manhattan!",https://www.airbnb.com/rooms/726795202821831233,Queens,Laurelton,Entire home/apt,4,Individual,Queens | Entire home/apt | medium,train_80,4,281.67,214.63,67.04,0.3123,Above model benchmark
726911215820092470,Amazing loft! W76th & Central Park! Very spacious,https://www.airbnb.com/rooms/726911215820092470,Manhattan,Upper West Side,Entire home/apt,3,Mid-Multi,Manhattan | Entire home/apt | medium,train_80,4,186.97,254.0,-67.03,-0.2639,Below model benchmark
726998314453788976,Remarkable Queens 2 bed 2 bath with office space,https://www.airbnb.com/rooms/726998314453788976,Queens,East Elmhurst,Entire home/apt,6,Small-Multi,Queens | Entire home/apt | large,train_80,3,143.97,340.7,-196.73,-0.5774,Below model benchmark
727094584087324095,Large Bedroom & Living FULL Renovation in 2022,https://www.airbnb.com/rooms/727094584087324095,Manhattan,Inwood,Private room,2,Enterprise,Manhattan | Private room | small,train_80,2,44.27,78.95,-34.68,-0.4393,Below model benchmark
727329511774515361,Mini appartamento (studio) nel cuore di New York,https://www.airbnb.com/rooms/727329511774515361,Manhattan,Kips Bay,Entire home/apt,1,Individual,Manhattan | Entire home/apt | small,train_80,3,240.08,232.08,8.0,0.0345,Above model benchmark
720984712450297572,Unique charming space close to Prospect Park,https://www.airbnb.com/rooms/720984712450297572,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,2,Individual,Brooklyn | Entire home/apt | small,train_80,5,296.09,274.88,21.21,0.0772,Above model benchmark
